Date,Adj Close
2/14/2020,5866.944824
2/17/2020,5867.522949
2/18/2020,5886.961914
2/19/2020,5928.791016
2/20/2020,5942.486816
2/21/2020,5882.254883
2/24/2020,5807.049805
2/25/2020,5787.138184
2/26/2020,5688.920898
2/27/2020,5535.693848
2/28/2020,5452.704102
3/2/2020,5361.246094
3/3/2020,5518.62793
3/4/2020,5650.13623
3/5/2020,5638.129883
3/6/2020,5498.540039
3/9/2020,5136.809082
3/10/2020,5220.826172
3/11/2020,5154.10498
3/12/2020,4895.748047
3/13/2020,4907.570801
3/16/2020,4690.657227
3/17/2020,4456.749023
3/18/2020,4330.673828
3/19/2020,4105.421875
3/20/2020,4194.943848
3/23/2020,3989.51709
3/24/2020,3937.63208
3/26/2020,4338.903809
3/27/2020,4545.570801
3/30/2020,4414.5
3/31/2020,4538.930176
4/1/2020,4466.037109
4/2/2020,4531.685059
4/3/2020,4623.429199
4/6/2020,4811.827148
4/7/2020,4778.63916
4/8/2020,4626.694824
4/9/2020,4649.079102
4/13/2020,4623.894043
4/14/2020,4706.491211
4/15/2020,4625.904785
4/16/2020,4480.606934
4/17/2020,4634.820801
4/20/2020,4575.904785
4/21/2020,4501.918945
4/22/2020,4567.562012
4/23/2020,4593.554199
4/24/2020,4496.063965
4/27/2020,4513.141113
4/28/2020,4529.554199
4/29/2020,4567.323242
4/30/2020,4716.402832
5/4/2020,4605.486816
5/5/2020,4630.132813
5/6/2020,4608.790039
5/8/2020,4597.430176
5/11/2020,4639.10498
5/12/2020,4588.733887
5/13/2020,4554.358887
5/14/2020,4513.833984
5/15/2020,4507.606934
5/18/2020,4511.058105
5/19/2020,4548.655762
5/20/2020,4545.952148
5/26/2020,4626.798828
5/27/2020,4641.555176
5/28/2020,4716.185059
5/29/2020,4753.611816
6/2/2020,4847.506836
6/3/2020,4941.005859
6/4/2020,4916.704102
6/5/2020,4947.782227
6/8/2020,5070.561035
6/9/2020,5035.055176
6/10/2020,4920.682129
6/11/2020,4854.753906
6/12/2020,4880.358887
6/15/2020,4816.335938
6/16/2020,4986.458008
6/17/2020,4987.775879
6/18/2020,4925.248047
6/19/2020,4942.274902
6/22/2020,4918.831055
6/23/2020,4879.132813
6/24/2020,4964.734863
6/25/2020,4896.72998
6/26/2020,4904.087891
6/29/2020,4901.817871
6/30/2020,4905.39209
7/1/2020,4914.388184
7/2/2020,4966.779785
7/3/2020,4973.793945
7/6/2020,4988.866211
7/7/2020,4987.082031
7/8/2020,5076.173828
7/9/2020,5052.793945
7/10/2020,5031.255859
7/13/2020,5064.446777
7/14/2020,5079.12207
7/15/2020,5075.797852
7/16/2020,5098.374023
7/17/2020,5079.584961
7/20/2020,5051.105957
7/21/2020,5114.708984
7/22/2020,5110.187012
7/23/2020,5145.009766
7/24/2020,5082.991211
7/27/2020,5116.666016
7/28/2020,5112.98877
7/29/2020,5149.629883
7/30/2020,5149.626953
8/3/2020,5006.223145
8/4/2020,5075.001953
8/5/2020,5127.050781
8/6/2020,5178.271973
8/7/2020,5143.893066
8/10/2020,5157.833984
8/11/2020,5190.169922
8/12/2020,5233.452148
8/13/2020,5239.25
8/14/2020,5247.689941
8/18/2020,5295.173828
8/19/2020,5272.810059
8/24/2020,5277.041016
8/25/2020,5338.888184
8/26/2020,5340.328125
8/27/2020,5371.472168
8/28/2020,5346.65918
8/31/2020,5238.486816
9/1/2020,5310.679199
9/2/2020,5311.970215
9/3/2020,5280.812988
9/4/2020,5239.851074
9/7/2020,5230.195801
9/8/2020,5244.071777
9/9/2020,5149.375977
9/10/2020,4891.460938
9/11/2020,5016.711914
9/14/2020,5161.828125
9/15/2020,5100.865234
9/16/2020,5058.481934
9/17/2020,5038.400879
9/18/2020,5059.223145
9/21/2020,4999.359863
9/22/2020,4934.092773
9/23/2020,4917.955078
9/24/2020,4842.755859
9/25/2020,4945.791016
9/28/2020,4906.547852
9/29/2020,4879.098145
9/30/2020,4870.039063
10/1/2020,4970.094238
10/2/2020,4926.733887
10/5/2020,4958.769043
10/6/2020,4999.221191
10/7/2020,5004.327148
10/8/2020,5039.14209
10/9/2020,5053.663086
10/12/2020,5093.099121
10/13/2020,5132.571777
10/14/2020,5176.099121
10/15/2020,5105.149902
10/16/2020,5103.414063
10/19/2020,5126.330078
10/20/2020,5099.839844
10/21/2020,5096.445801
10/22/2020,5091.815918
10/23/2020,5112.187988
10/26/2020,5144.048828
10/27/2020,5128.225098
11/2/2020,5115.12793
11/3/2020,5159.452148
11/4/2020,5105.199219
11/5/2020,5260.326172
11/6/2020,5335.528809
11/9/2020,5356.004883
11/10/2020,5462.73877
11/11/2020,5509.513184
11/12/2020,5458.602051
11/13/2020,5461.058105
11/16/2020,5494.87207
11/17/2020,5529.939941
11/18/2020,5557.518066
11/19/2020,5594.059082
11/20/2020,5571.655762
11/23/2020,5652.76416
11/24/2020,5701.028809
11/25/2020,5679.24707
11/26/2020,5759.916016
11/27/2020,5783.334961
11/30/2020,5612.415039
12/1/2020,5724.742188
12/2/2020,5813.986816
12/3/2020,5822.941895
12/4/2020,5810.48291
12/7/2020,5930.758789
12/8/2020,5944.40918
12/10/2020,5933.698242
12/11/2020,5938.329102
12/14/2020,6012.516113
12/15/2020,6010.12793
12/16/2020,6118.401855
12/17/2020,6113.381836
12/18/2020,6104.324219
12/21/2020,6165.624023
12/22/2020,6023.289063
12/23/2020,6008.708984
12/28/2020,6093.554199
12/29/2020,6036.173828
12/30/2020,5979.073242
1/4/2021,6104.897949
1/5/2021,6137.342773
1/6/2021,6065.682129
1/7/2021,6153.632813
1/8/2021,6257.834961
1/11/2021,6382.937012
1/12/2021,6395.668945
1/13/2021,6435.205078
1/14/2021,6428.314941
1/15/2021,6373.412109
1/19/2021,6321.855957
1/20/2021,6429.757813
1/21/2021,6413.89209
1/22/2021,6307.126953
1/25/2021,6258.571777
1/26/2021,6140.170898
1/27/2021,6109.167969
1/28/2021,5979.387207
1/29/2021,5862.352051
2/1/2021,6067.544922
2/2/2021,6043.84082
2/3/2021,6077.745117
2/4/2021,6107.21582
2/5/2021,6151.729004
2/8/2021,6208.866211
2/9/2021,6181.671875
2/10/2021,6201.828125
2/11/2021,6222.520996
